CODIGO_UNICO	TIPO_INSTITUCION	INSTITUCION	SEDE	REGION	CARRERA	HORARIO	NOTAS_EM	PRUEBA_LENGUAJE	PRUEBA_MATEMATICAS	PRUEBA_HISTORIA	PRUEBA_CIENCIAS	OTROS	VACANTES_PRIMER_SEMESTRE	VACANTES_SEGUNDO_SEMESTRE	VALOR_MATRICULA	VALOR_ARANCEL	DURACION_SEMESTRES	AREA	ACREDITACION_CARRERA
I19S2C129J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	CONTADOR AUDITOR EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.527.360 	8	Administraci—n y Comercio	No Acreditada
I19S2C12J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.682.160 	8	Tecnolog’a	No Acreditada
I19S2C12J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN INFORMATICA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.630.560 	8	Tecnolog’a	No Acreditada
I19S2C130J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	EDUCACION PARVULARIA EXECUTIVE	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.764.720 	9	Educaci—n	Acreditada
I19S2C133J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS EXECUTIVE	Otro	0	0	0	0	0	0	40	0	 130.000 	 1.776.500 	8	Administraci—n y Comercio	No Acreditada
I19S2C134J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS CONTINUIDAD	Otro	0	0	0	0	0	0	15	0	 130.000 	 1.776.500 	5	Administraci—n y Comercio	No Acreditada
I19S2C144J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA EXECUTIVE	Vespertino	0	0	0	0	0	0	30	0	 130.000 	 1.719.500 	9	Educaci—n	Acreditada
I19S2C145J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.847.280 	8	Administraci—n y Comercio	No Acreditada
I19S2C145J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN COMERCIO INTERNACIONAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.764.720 	9	Administraci—n y Comercio	No Acreditada
I19S2C148J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	NUTRICION Y DIETETICA	Diurno	0	0	0	0	0	0	30	0	 130.000 	 2.536.500 	10	Salud	No Acreditada
I19S2C14J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	HOTELERIA Y TURISMO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.198.160 	8	Administraci—n y Comercio	No Acreditada
I19S2C154J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ENFERMERIA	Diurno	0	0	0	0	0	0	30	0	 130.000 	 1.254.000 	5	Salud	No Acreditada
I19S2C158J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PSICOLOGIA EXECUTIVE	Otro	0	0	0	0	0	0	30	0	 130.000 	 2.555.500 	11	Ciencias Sociales	No Acreditada
I19S2C161J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA MODULAR DIURNO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.373.600 	9	Educaci—n	Acreditada
I19S2C168J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ANALISIS DE SISTEMAS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.166.160 	6	Tecnolog’a	No Acreditada
I19S2C168J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ANALISIS DE SISTEMAS	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.155.840 	6	Tecnolog’a	No Acreditada
I19S2C169J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMERCIO INTERNACIONAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.207.440 	4	Administraci—n y Comercio	No Acreditada
I19S2C169J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMERCIO INTERNACIONAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.207.440 	4	Administraci—n y Comercio	No Acreditada
I19S2C17J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA CIVIL EN COMPUTACION E INFORMATICA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.549.040 	10	Tecnolog’a	No Acreditada
I19S2C19J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	EDUCACION PARVULARIA	Diurno	0	0	0	0	0	0	30	0	 130.000 	 1.729.000 	9	Educaci—n	Acreditada
I19S2C1J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	AGRONOMIA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.703.840 	10	Agropecuaria	No Acreditada
I19S2C20J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA	Diurno	0	0	0	0	0	0	15	0	 130.000 	 1.653.000 	9	Educaci—n	Acreditada
I19S2C20J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION BASICA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.630.560 	9	Educaci—n	Acreditada
I19S2C21J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	ENFERMERIA	Diurno	0	0	0	0	0	0	100	0	 130.000 	 2.878.500 	10	Salud	No Acreditada
I19S2C226J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS EXECUTIVE	Otro	0	0	0	0	0	0	100	0	 130.000 	 1.102.000 	4	Administraci—n y Comercio	No Acreditada
I19S2C228J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TERAPIA OCUPACIONAL	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.223.000 	10	Salud	No Acreditada
I19S2C229J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	FONOAUDIOLOGIA	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.365.500 	10	Salud	No Acreditada
I19S2C248J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN DEPORTE AVENTURA Y CONTACTO CON LA NATURALEZA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.537.680 	5	Educaci—n	No Acreditada
I19S2C24J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	CONTADOR AUDITOR	Diurno	0	0	0	0	0	0	15	0	 130.000 	 1.520.000 	8	Administraci—n y Comercio	No Acreditada
I19S2C24J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	CONTADOR AUDITOR	Vespertino	0	0	0	0	0	0	40	0	 130.000 	 1.463.000 	8	Administraci—n y Comercio	No Acreditada
I19S2C260J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN REDES INFORMATICAS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.166.160 	4	Tecnolog’a	No Acreditada
I19S2C260J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN REDES INFORMATICAS	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.155.840 	4	Tecnolog’a	No Acreditada
I19S2C261J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN SOPORTE COMPUTACIONAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.166.160 	4	Tecnolog’a	No Acreditada
I19S2C261J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN SOPORTE COMPUTACIONAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.155.840 	4	Tecnolog’a	No Acreditada
I19S2C277J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PUBLICIDAD EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 2.456.160 	8	Ciencias Sociales	No Acreditada
I19S2C281J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	RELACIONES PUBLICAS EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.960.800 	8	Ciencias Sociales	No Acreditada
I19S2C285J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PERIODISMO EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 2.146.560 	10	Ciencias Sociales	No Acreditada
I19S2C298J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PET DE TEATRO	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.947.500 	2	Arte y Arquitectura	No Acreditada
I19S2C2J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA COMERCIAL	Diurno	0	0	0	0	0	0	15	0	 130.000 	 2.508.000 	10	Ciencias Sociales	No Acreditada
I19S2C2J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA COMERCIAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.383.920 	10	Ciencias Sociales	No Acreditada
I19S2C303J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN REDES INFORMATICAS EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 1.244.500 	5	Tecnolog’a	No Acreditada
I19S2C308J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PET DE DANZA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.738.500 	2	Arte y Arquitectura	No Acreditada
I19S2C310J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	DISE„O DE MUEBLES Y OBJETOS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.198.160 	8	Tecnolog’a	No Acreditada
I19S2C312J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	DISE„O DE VESTUARIO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.198.160 	8	Arte y Arquitectura	No Acreditada
I19S2C315J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	DISE„O DIGITAL, WEB E INTERACCION	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.198.160 	8	Arte y Arquitectura	No Acreditada
I19S2C316J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	LICENCIATURA EN ACTIVIDAD FISICA Y DEPORTES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.136.240 	9	Educaci—n	No Acreditada
I19S2C317J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	LICENCIATURA EN ARTES MARCIALES EXECUTIVE	Otro	0	0	0	0	0	0	0	0	 130.000 	 2.167.200 	9	Educaci—n	No Acreditada
I19S2C318J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	LICENCIATURA EN ARTES MARCIALES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.136.240 	9	Educaci—n	No Acreditada
I19S2C320J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	COMUNICACION DIGITAL Y MULTIMEDIA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.198.160 	8	Arte y Arquitectura	No Acreditada
I19S2C323J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.372.560 	5	Tecnolog’a	No Acreditada
I19S2C323J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN CONSTRUCCION	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.372.560 	5	Tecnolog’a	No Acreditada
I19S2C325J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR VETERINARIO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.424.160 	5	Agropecuaria	No Acreditada
I19S2C329J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA EN SONIDO Y ACUSTICA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.084.640 	10	Tecnolog’a	No Acreditada
I19S2C32J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION INDUSTRIAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.836.960 	8	Tecnolog’a	No Acreditada
I19S2C32J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION INDUSTRIAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.733.760 	8	Tecnolog’a	No Acreditada
I19S2C332J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PET DE INGENIERIA EN CONSTRUCCION	Otro	0	0	0	0	0	0	0	0	 130.000 	 2.435.520 	3	Tecnolog’a	No Acreditada
I19S2C333J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PET DE CREACION E INTERPRETACION MUSICAL	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.950.480 	2	Arte y Arquitectura	No Acreditada
I19S2C33J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ORGANIZACION Y PRODUCCION DE EVENTOS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.207.440 	5	Administraci—n y Comercio	No Acreditada
I19S2C345J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA EN PREVENCION DE RIESGOS Y MEDIO AMBIENTE EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 1.738.500 	8	Tecnolog’a	No Acreditada
I19S2C350J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE VENTAS EXECUTIVE	Otro	0	0	0	0	0	0	15	0	 130.000 	 1.111.500 	4	Administraci—n y Comercio	No Acreditada
I19S2C351J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN PREVENCION DE RIESGOS	Vespertino	0	0	0	0	0	0	15	0	 130.000 	 1.054.500 	4	Tecnolog’a	No Acreditada
I19S2C36J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS	Diurno	0	0	0	0	0	0	15	0	 130.000 	 1.178.000 	4	Administraci—n y Comercio	No Acreditada
I19S2C36J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.207.440 	4	Administraci—n y Comercio	No Acreditada
I19S2C37J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	MEDICINA VETERINARIA	Diurno	0	0	0	0	0	0	30	0	 130.000 	 2.831.000 	10	Agropecuaria	No Acreditada
I19S2C38J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA	Diurno	0	0	0	0	0	0	60	0	 130.000 	 2.365.500 	9	Educaci—n	Acreditada
I19S2C38J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN EDUCACION FISICA	Vespertino	0	0	0	0	0	0	50	0	 130.000 	 2.318.000 	10	Educaci—n	Acreditada
I19S2C49J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN MATEMATICA Y ESTADISTICA	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.960.800 	9	Educaci—n	Acreditada
I19S2C55J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PUBLICIDAD	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.383.920 	8	Ciencias Sociales	No Acreditada
I19S2C62J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TRADUCCION E INTERPRETE EN INGLES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.239.440 	9	Humanidades	No Acreditada
I19S2C62J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TRADUCCION E INTERPRETE EN INGLES	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.156.880 	9	Humanidades	No Acreditada
I19S2C69J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PEDAGOGIA EN INGLES	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.022.720 	9	Educaci—n	Acreditada
I19S2C79J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMPUTACION	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.300.320 	4	Tecnolog’a	No Acreditada
I19S2C79J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN COMPUTACION	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.217.760 	4	Tecnolog’a	No Acreditada
I19S2C7J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	DERECHO	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.549.040 	10	Derecho	No Acreditada
I19S2C7J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	DERECHO	Vespertino	0	0	0	0	0	0	40	0	 130.000 	 2.223.000 	10	Derecho	No Acreditada
I19S2C86J5V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION INDUSTRIAL CONTINUIDAD	Otro	0	0	0	0	0	0	0	0	 130.000 	 1.785.360 	5	Tecnolog’a	No Acreditada
I19S2C8J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	RELACIONES PUBLICAS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.950.480 	8	Ciencias Sociales	No Acreditada
I19S2C98J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	KINESIOLOGIA	Diurno	0	0	0	0	0	0	50	0	 130.000 	 2.954.500 	10	Salud	No Acreditada
I19S2C9J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PSICOLOGIA	Diurno	0	0	0	0	0	0	30	0	 130.000 	 2.641.000 	10	Ciencias Sociales	No Acreditada
I19S2C9J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE LA FLORIDA	REGIîN METROPOLITANA	PSICOLOGIA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 2.322.000 	11	Ciencias Sociales	No Acreditada
I19S3C100J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN TOPOGRAFIA	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.372.560 	4	Tecnolog’a	No Acreditada
I19S3C101J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	TECNICO DE NIVEL SUPERIOR EN ACTIVIDAD FISICA Y DEPORTES	Diurno	0	0	0	0	0	0	40	0	 130.000 	 1.187.500 	5	Educaci—n	No Acreditada
I19S3C104J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	TRABAJO SOCIAL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.764.720 	10	Ciencias Sociales	No Acreditada
I19S3C104J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	TRABAJO SOCIAL	Vespertino	0	0	0	0	0	0	15	0	 130.000 	 1.729.000 	10	Ciencias Sociales	No Acreditada
I19S3C10J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Diurno	0	0	0	0	0	0	0	0	 130.000 	 1.836.960 	8	Administraci—n y Comercio	No Acreditada
I19S3C10J2V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	INGENIERIA DE EJECUCION EN ADMINISTRACION DE EMPRESAS	Vespertino	0	0	0	0	0	0	0	0	 130.000 	 1.764.720 	8	Administraci—n y Comercio	No Acreditada
I19S3C11J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	DISE„O	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.270.400 	8	Arte y Arquitectura	No Acreditada
I19S3C126J1V1	UNIVERSIDAD PARTICULAR	UNIVERSIDAD DE LAS AMERICAS	SEDE MAIPU	REGIîN METROPOLITANA	CONSTRUCCION CIVIL	Diurno	0	0	0	0	0	0	0	0	 130.000 	 2.600.640 	9	Tecnolog’a	No Acreditada
